Id,Program,Y0s1_enrol,Y0s2_enrol,Y1s1_enrol,Y1s1_complete,Y1s1_grade,Y1s2_enrol,Y1s2_complete,Y1s2_grade,Y2s1_enrol,Y2s1_complete,Y2s1_grade,Y2s2_enrol,Y2s2_complete,Y2s2_grade,Y3s1_enrol,Y3s1_complete,Y3s1_grade,Y3s2_enrol,Y3s2_complete,Y3s2_grade,Y4s1_enrol,Y4s1_complete,Y4s1_grade,Y4s2_enrol,Y4s2_complete,Y4s2_grade,Rest_enrol,Rest_complete,Rest_grade,Failure
131392165,Biology,28.0,28.0,30.0,30.0,17.6,34.0,34.0,17.352999999999998,30.0,30.0,15.633,30.0,30.0,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131395150,Informatics,6.0,6.0,6.0,0.0,0.0,12.0,0.0,0.0,42.0,24.0,12.75,53.0,47.0,13.872,35.0,11.0,10.909,30.0,24.0,12.5,30.0,7.0,11.286,30.0,6.0,14.0,314.0,56.0,12.357000000000001,0
131402399,Management,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131382434,Nursing,30.0,30.0,33.0,33.0,13.424000000000001,30.0,30.0,16.333,30.0,24.0,12.458,30.0,30.0,13.533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131380870,Management,36.0,48.0,30.0,24.0,12.625,30.0,18.0,12.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131386190,Biology,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131395362,Informatics,6.0,6.0,34.0,34.0,12.118,42.0,36.0,12.5,33.0,20.0,10.9,38.0,32.0,10.75,52.0,19.0,10.737,51.0,21.0,11.905,29.0,10.0,15.0,30.0,7.0,12.0,0.0,0.0,0.0,0
131380381,Informatics,30.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
111335852,Nursing,15.0,51.0,30.0,30.0,18.0,30.0,30.0,15.333,30.0,30.0,16.333,30.0,30.0,15.5,30.0,30.0,13.833,30.0,30.0,14.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131414513,Management,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131388995,Management,35.5,35.5,30.0,10.0,10.6,30.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131388313,Nursing,10.0,0.0,30.0,30.0,16.7,40.0,30.0,17.5,30.0,30.0,16.3,30.0,20.0,17.5,30.0,30.0,15.1,30.0,30.0,16.667,30.0,30.0,14.767000000000001,30.0,30.0,15.167,0.0,0.0,0.0,1
131402473,Management,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131392001,Biology,0.0,16.0,26.0,26.0,15.0,34.0,28.0,17.143,30.0,30.0,15.9,34.0,34.0,16.765,30.0,30.0,14.633,30.0,30.0,15.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131394757,Informatics,12.0,12.0,23.0,11.0,10.545,18.0,6.0,10.0,39.0,16.0,11.062999999999999,42.0,24.0,12.0,35.0,12.0,10.0,36.0,24.0,12.25,37.0,5.0,12.0,32.0,14.0,11.429,117.0,15.0,11.467,0
131380790,Informatics,36.0,36.0,30.0,18.0,13.833,42.0,36.0,11.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
131391454,Informatics,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
131391042,Biology,0.0,6.0,8.0,2.0,10.0,32.0,14.0,12.857000000000001,34.0,24.0,14.0,36.0,24.0,13.833,41.0,35.0,12.2,30.0,30.0,12.4,30.0,19.0,11.263,30.0,24.0,12.583,0.0,0.0,0.0,1
131388691,Biology,28.0,49.0,36.0,36.0,12.833,30.0,30.0,14.0,30.0,24.0,12.458,30.0,30.0,12.567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131383407,Informatics,36.0,42.0,30.0,6.0,13.0,42.0,6.0,12.0,30.0,22.0,14.773,36.0,24.0,14.75,30.0,18.0,14.333,36.0,18.0,13.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
131393652,Biology,27.0,59.0,35.0,28.0,12.321,40.0,40.0,11.725,32.0,26.0,12.345999999999998,29.0,23.0,13.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131387233,Management,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131385961,Nursing,34.0,30.0,34.0,30.0,14.833,34.0,34.0,15.118,36.0,32.0,12.312999999999999,34.0,30.0,15.0,30.0,24.0,11.0,30.0,26.0,13.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131384587,Nursing,23.0,30.0,23.0,19.0,11.579,17.0,17.0,13.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131387601,Nursing,40.0,30.0,40.0,30.0,14.533,30.0,30.0,14.667,33.0,23.0,13.696,30.0,30.0,13.333,33.0,27.0,13.704,30.0,30.0,13.232999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131380111,Nursing,30.0,30.0,30.0,30.0,15.767000000000001,30.0,30.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131384717,Biology,30.0,34.0,30.0,30.0,12.333,36.0,30.0,13.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
111354350,Nursing,24.0,30.0,30.0,30.0,16.333,30.0,30.0,16.667,30.0,30.0,15.633,30.0,30.0,17.0,30.0,30.0,14.467,30.0,30.0,16.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
111335839,Nursing,30.0,30.0,34.0,34.0,12.794,30.0,30.0,16.0,36.0,32.0,12.187999999999999,30.0,30.0,15.0,30.0,24.0,12.542,30.0,30.0,13.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131398088,Informatics,27.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
131384941,Nursing,36.0,34.0,30.0,30.0,16.3,39.0,35.0,15.714,30.0,30.0,14.633,30.0,30.0,16.0,27.0,27.0,14.815,27.0,18.0,12.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131403893,Management,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131393415,Informatics,6.0,24.0,6.0,0.0,0.0,30.0,6.0,13.0,6.0,0.0,0.0,42.0,12.0,12.0,6.0,0.0,0.0,24.0,0.0,0.0,30.0,30.0,13.2,60.0,24.0,13.75,131.0,97.0,13.722000000000001,0
131380638,Management,30.0,36.0,30.0,30.0,16.3,30.0,30.0,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131383639,Nursing,21.0,31.0,21.0,0.0,0.0,14.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131403037,Informatics,27.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
131381529,Management,30.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131397431,Informatics,12.0,30.0,56.0,49.0,14.224,47.0,10.0,13.6,75.0,23.0,11.087,43.0,28.0,14.536,66.0,14.0,10.429,74.0,41.0,13.122,47.0,13.0,11.077,46.0,16.0,14.187999999999999,0.0,0.0,0.0,0
131383689,Nursing,12.0,10.0,36.0,36.0,14.694,30.0,20.0,15.0,30.0,24.0,13.125,30.0,30.0,15.667,30.0,30.0,11.2,30.0,30.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131391266,Management,35.5,30.0,30.0,24.5,16.347,30.0,30.0,14.732999999999999,30.0,30.0,11.833,30.0,30.0,14.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131387029,Management,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131383358,Nursing,30.0,30.0,30.0,30.0,16.033,30.0,30.0,17.667,30.0,30.0,15.0,30.0,30.0,16.0,30.0,30.0,13.367,30.0,30.0,14.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131391419,Management,47.5,36.5,36.0,24.5,12.286,35.5,29.5,11.559000000000001,30.0,18.0,11.0,30.0,24.0,12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131387353,Management,36.0,36.0,30.0,7.5,10.4,30.0,11.5,12.609000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131386758,Nursing,30.0,30.0,27.0,27.0,15.963,30.0,30.0,16.333,33.0,33.0,13.879000000000001,30.0,30.0,16.667,30.0,30.0,13.467,30.0,30.0,15.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131387450,Management,21.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5,0.0,0.0,35.5,6.0,10.0,35.0,1.0,13.0,34.5,0.0,0.0,30.0,7.5,12.2,30.0,7.5,12.6,0.0,0.0,0.0,1
131389849,Informatics,29.0,36.0,26.0,0.0,0.0,24.0,0.0,0.0,30.0,3.0,12.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
131380224,Nursing,33.0,30.0,30.0,30.0,13.9,30.0,30.0,15.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131406829,Informatics,27.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
131387485,Nursing,30.0,33.0,33.0,30.0,15.667,33.0,30.0,12.967,30.0,30.0,14.667,27.0,27.0,13.777999999999999,30.0,30.0,13.133,32.0,32.0,12.655999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131387436,Nursing,0.0,10.0,40.0,30.0,18.0,30.0,30.0,15.7,30.0,20.0,16.0,30.0,30.0,13.3,30.0,30.0,14.333,33.0,33.0,15.302999999999999,30.0,30.0,13.067,32.0,32.0,13.530999999999999,0.0,0.0,0.0,1
131384768,Informatics,25.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,11.0,11.636,42.0,12.0,11.0,27.0,21.0,11.0,30.0,6.0,10.0,30.0,3.0,12.0,30.0,0.0,0.0,0.0,0.0,0.0,0
131379370,Nursing,42.0,30.0,30.0,24.0,14.333,30.0,30.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131389165,Management,30.5,25.0,30.0,6.0,14.0,29.0,0.0,0.0,41.0,0.0,0.0,29.0,0.0,0.0,30.0,5.5,10.0,30.0,11.5,12.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131403300,Nursing,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131386627,Management,34.0,30.0,34.0,30.0,12.317,30.0,30.0,12.232999999999999,30.0,26.0,12.404000000000002,30.0,30.0,13.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131393819,Informatics,30.0,54.0,36.0,30.0,11.067,42.0,42.0,12.714,29.0,15.0,13.667,37.0,30.0,12.232999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
131403784,Nursing,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131393158,Management,47.5,59.5,36.0,12.5,13.48,36.0,6.5,14.308,30.0,22.5,13.578,30.0,24.0,14.020999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131382268,Management,36.0,72.0,36.0,12.0,11.0,36.0,6.0,12.0,30.0,24.0,12.375,30.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131395231,Biology,10.0,29.0,41.0,24.0,11.0,36.0,36.0,13.333,42.0,31.0,10.806,42.0,30.0,11.6,32.0,13.0,12.0,29.0,17.0,12.940999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131384429,Informatics,48.0,42.0,35.0,17.0,12.118,36.0,18.0,14.667,33.0,22.0,13.864,36.0,30.0,13.2,30.0,9.0,14.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
111345864,Nursing,36.0,30.0,20.0,20.0,16.5,26.0,26.0,14.654000000000002,34.0,34.0,13.0,26.0,26.0,14.0,30.0,30.0,13.933,30.0,30.0,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131386823,Nursing,30.0,0.0,0.0,0.0,0.0,30.0,30.0,16.8,30.0,30.0,17.333,30.0,30.0,13.867,33.0,33.0,15.182,30.0,30.0,13.033,27.0,27.0,13.593,30.0,30.0,13.767000000000001,0.0,0.0,0.0,1
131394587,Management,33.5,36.5,27.5,18.0,10.667,42.5,6.0,11.0,33.0,11.5,12.478,35.0,11.5,11.478,35.0,6.0,10.0,34.0,11.0,13.091,34.0,12.5,12.04,36.0,18.0,11.056,83.0,7.5,10.4,1
131383609,Nursing,12.0,10.0,30.0,30.0,15.0,30.0,20.0,17.0,30.0,30.0,14.867,30.0,30.0,17.0,30.0,30.0,13.133,30.0,30.0,14.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131405656,Management,28.0,33.5,28.0,0.0,0.0,33.5,0.0,0.0,28.0,0.0,0.0,33.5,0.0,0.0,28.0,0.0,0.0,33.5,0.0,0.0,28.0,0.0,0.0,33.5,0.0,0.0,0.0,0.0,0.0,1
111335857,Nursing,30.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131394496,Biology,35.0,37.0,22.0,0.0,0.0,47.0,0.0,0.0,32.0,6.0,12.0,36.0,0.0,0.0,37.0,6.0,10.0,35.0,6.0,10.0,29.0,8.0,11.0,36.0,18.0,12.0,0.0,0.0,0.0,1
131395108,Biology,0.0,6.0,41.0,41.0,13.561,42.0,42.0,13.857000000000001,29.0,18.0,12.0,48.0,30.0,13.6,32.0,26.0,11.462,29.0,23.0,12.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131388531,Informatics,32.0,48.0,30.0,12.0,11.5,48.0,12.0,11.0,34.0,17.0,12.059000000000001,36.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,8.0,13.0,42.0,18.0,16.0,129.0,21.0,12.714,0
131381554,Management,18.0,48.0,24.0,15.0,11.6,45.0,15.0,11.6,6.0,6.0,12.0,33.0,9.0,12.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131384366,Informatics,36.0,24.0,30.0,13.0,13.231,36.0,24.0,11.5,34.0,12.0,10.5,36.0,18.0,10.333,30.0,12.0,12.75,36.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
111335876,Nursing,30.0,30.0,30.0,30.0,17.667,30.0,30.0,15.267000000000001,30.0,30.0,16.667,30.0,30.0,15.1,30.0,30.0,15.167,30.0,30.0,15.232999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131382595,Biology,36.0,40.0,30.0,30.0,13.4,30.0,30.0,15.2,30.0,30.0,12.933,30.0,30.0,14.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131391214,Informatics,24.0,30.0,35.0,17.0,13.0,36.0,18.0,11.667,30.0,18.0,12.5,42.0,30.0,12.4,20.0,15.0,11.6,36.0,18.0,15.0,30.0,9.0,12.667,30.0,6.0,11.0,0.0,0.0,0.0,0
131403561,Biology,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131384848,Nursing,30.0,30.0,30.0,30.0,15.467,30.0,30.0,16.667,30.0,30.0,14.267000000000001,30.0,30.0,15.667,30.0,30.0,13.667,30.0,30.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
111364552,Nursing,24.0,30.0,34.0,34.0,14.824000000000002,30.0,30.0,16.0,33.0,33.0,11.758,30.0,30.0,16.5,30.0,27.0,12.259,30.0,30.0,12.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131385101,Nursing,30.0,30.0,30.0,30.0,15.767000000000001,30.0,30.0,17.0,33.0,30.0,13.767000000000001,30.0,30.0,15.667,30.0,30.0,13.0,30.0,30.0,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131384025,Management,30.0,48.0,27.0,27.0,17.111,24.0,24.0,17.5,27.0,27.0,17.444000000000003,30.0,24.0,16.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
111345892,Nursing,30.0,30.0,20.0,20.0,17.0,26.0,26.0,15.462,34.0,34.0,16.294,26.0,26.0,14.654000000000002,30.0,30.0,13.7,30.0,30.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131396649,Management,34.5,29.5,29.5,0.0,0.0,35.5,0.0,0.0,38.5,0.0,0.0,35.5,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131391154,Biology,34.0,32.0,30.0,30.0,15.0,30.0,30.0,16.0,30.0,30.0,14.767000000000001,30.0,30.0,16.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131383780,Management,18.0,18.0,36.0,30.0,12.6,36.0,24.0,13.375,42.0,30.0,12.0,30.0,30.0,12.7,30.0,12.0,13.5,30.0,18.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131390971,Informatics,42.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5.0,11.0,0.0,0.0,0.0,35.0,12.0,14.0,36.0,6.0,15.0,35.0,17.0,10.353,36.0,18.0,11.333,308.0,50.0,13.12,0
131387504,Nursing,35.0,30.0,30.0,25.0,12.6,32.0,32.0,14.312999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131383458,Nursing,30.0,30.0,30.0,30.0,15.533,30.0,30.0,16.667,30.0,30.0,14.167,30.0,30.0,15.0,30.0,30.0,13.033,30.0,30.0,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
111354362,Nursing,24.0,30.0,33.0,33.0,15.061,30.0,30.0,18.0,30.0,27.0,13.777999999999999,30.0,30.0,16.5,30.0,30.0,14.5,30.0,30.0,15.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131386848,Biology,14.0,30.0,39.0,34.0,12.647,12.0,6.0,11.0,36.0,24.0,13.375,36.0,36.0,12.5,30.0,19.0,12.421,30.0,18.0,11.610999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
111335895,Nursing,30.0,30.0,30.0,30.0,15.133,30.0,30.0,15.667,30.0,30.0,14.433,30.0,30.0,15.0,30.0,30.0,14.467,30.0,30.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131395998,Informatics,6.0,24.0,36.0,30.0,12.2,36.0,36.0,11.833,40.0,20.0,12.55,29.0,12.0,14.0,69.0,19.0,10.315999999999999,84.0,12.0,10.0,45.0,6.0,11.0,58.0,10.0,11.5,58.0,16.0,10.937999999999999,0
111354315,Nursing,24.0,30.0,30.0,30.0,16.467,30.0,30.0,17.0,30.0,30.0,15.433,30.0,30.0,17.0,30.0,30.0,15.467,30.0,30.0,16.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131386892,Informatics,24.0,54.0,35.0,23.0,13.261,36.0,18.0,13.0,29.0,0.0,0.0,36.0,12.0,15.5,36.0,19.0,15.789000000000001,36.0,6.0,15.0,30.0,24.0,14.125,36.0,24.0,13.75,0.0,0.0,0.0,0
131395472,Management,12.0,5.5,17.5,0.0,0.0,28.5,11.5,13.13,35.0,0.0,0.0,34.5,0.0,0.0,69.5,57.5,10.296,60.5,36.5,11.452,39.5,6.0,11.0,44.5,5.0,10.0,142.0,34.5,10.899000000000001,1
111364573,Nursing,0.0,15.0,24.0,24.0,15.25,30.0,15.0,15.0,0.0,0.0,0.0,30.0,30.0,14.667,30.0,30.0,13.732999999999999,15.0,15.0,13.0,30.0,30.0,12.167,30.0,15.0,14.0,60.0,60.0,13.417,1
131396099,Biology,7.0,18.0,50.0,30.0,13.4,34.0,28.0,15.714,38.0,19.0,11.632,42.0,42.0,13.857000000000001,43.0,5.0,11.0,48.0,12.0,10.5,32.0,18.0,11.333,29.0,11.0,15.273,0.0,0.0,0.0,1
131386956,Informatics,27.0,18.0,30.0,3.0,16.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
131384745,Biology,30.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131387639,Nursing,30.0,30.0,30.0,30.0,17.0,30.0,30.0,14.567,30.0,30.0,16.0,30.0,30.0,15.1,30.0,30.0,14.867,32.0,32.0,12.905999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131390753,Biology,30.0,41.0,0.0,0.0,0.0,27.0,19.0,11.526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131401584,Informatics,6.0,0.0,6.0,0.0,0.0,12.0,6.0,13.0,6.0,0.0,0.0,18.0,0.0,0.0,6.0,0.0,0.0,42.0,24.0,11.75,27.0,6.0,11.0,48.0,26.0,16.0,341.0,140.0,12.457,0
131379919,Nursing,42.0,33.0,30.0,21.0,14.905,39.0,30.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
111354290,Nursing,30.0,24.0,30.0,30.0,14.333,30.0,30.0,16.667,30.0,30.0,14.333,34.0,34.0,15.765,30.0,30.0,14.167,30.0,26.0,15.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131387223,Management,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131384930,Management,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131394922,Biology,0.0,6.0,28.0,24.0,12.583,42.0,14.0,15.286,29.0,23.0,10.783,33.0,19.0,12.789000000000001,50.0,18.0,11.667,24.0,6.0,14.0,49.0,12.0,11.5,60.0,36.0,12.5,61.0,29.0,11.897,1
